mode,confidence,max_det,score,map50,fp_score,precision,recall,tp,fp,fn,predictions,gt,per_class_confidence
per_class,0.6,20,0.1708946926003096,0.28482448766718266,0.0,0.22879177377892032,0.42788461538461536,89,300,119,389,208,"{""bottle"": 0.3, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.6,20,0.1708946926003096,0.28482448766718266,0.0,0.22879177377892032,0.42788461538461536,89,300,119,389,208,"{""bottle"": 0.3, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.6,20,0.1749762130268935,0.2916270217114892,0.0,0.23809523809523808,0.4326923076923077,90,288,118,378,208,"{""bottle"": 0.4, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.6,20,0.1721984352491157,0.28699739208185954,0.0,0.23607427055702918,0.42788461538461536,89,288,119,377,208,"{""bottle"": 0.4, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.6,20,0.16942065747133792,0.2823677624522299,0.0,0.23342175066312998,0.4230769230769231,88,289,120,377,208,"{""bottle"": 0.4, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.6,20,0.16942065747133792,0.2823677624522299,0.0,0.23342175066312998,0.4230769230769231,88,289,120,377,208,"{""bottle"": 0.4, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.6,20,0.16942065747133792,0.2823677624522299,0.0,0.23342175066312998,0.4230769230769231,88,289,120,377,208,"{""bottle"": 0.4, ""can"": 0.5, ""cup"": 0.1}"
per_class,0.6,20,0.16827181340746014,0.2804530223457669,0.0,0.22666666666666666,0.40865384615384615,85,290,123,375,208,"{""bottle"": 0.5, ""can"": 0.1, ""cup"": 0.1}"
per_class,0.6,20,0.16549403562968235,0.27582339271613726,0.0,0.22459893048128343,0.40384615384615385,84,290,124,374,208,"{""bottle"": 0.5, ""can"": 0.2, ""cup"": 0.1}"
per_class,0.6,20,0.16271625785190455,0.2711937630865076,0.0,0.22192513368983957,0.39903846153846156,83,291,125,374,208,"{""bottle"": 0.5, ""can"": 0.3, ""cup"": 0.1}"
per_class,0.6,20,0.16271625785190455,0.2711937630865076,0.0,0.22192513368983957,0.39903846153846156,83,291,125,374,208,"{""bottle"": 0.5, ""can"": 0.4, ""cup"": 0.1}"
per_class,0.6,20,0.16271625785190455,0.2711937630865076,0.0,0.22192513368983957,0.39903846153846156,83,291,125,374,208,"{""bottle"": 0.5, ""can"": 0.5, ""cup"": 0.1}"
